#delimieter: ,
#columns:type,person1,person2,forum,forum_event,publication,topic,date,lat,lon
#types:STRING,UINT,UINT,UINT,UINT,UINT,UINT,USDATE,DOUBLE,DOUBLE
Sale,802514445481049147,933325553361825110,,,,5369,10/8/2018,,
HasTopic,,,,732423753419624577,,2994606,,,
Sale,1602632129140211911,429401764572456451,,,,,8/8/2018,,
Author,898604342546194131,,,,1528444584420255452,,,,
Author,1274216075638042854,,,,1528444584420255452,,,,
HasTopic,,,,1244090224452476181,,188507,,,
HasTopic,,,,1343197450084347135,,42462,,,
Includes,,,1615340315424362057,1390331361661728061,,,,,
Author,1225189165011029443,,,693984657529959452,,,,,
Author,944325033055436175,,,,1652811055020272471,,,,
HasTopic,,,,,1652811055020272471,780155,,,
Author,1335861753131345509,,,,1528444584420255452,,,,
HasTopic,,,,261331735556144084,,5,,,
Sale,234145331248651733,240674240335960761,,,,844482,10/6/2018,,
Sale,606258313415450392,565056314143199213,,,,826930,8/8/2018,,
HasOrg,,,,,426261506651450656,49088,,,
HasTopic,,,,404442569920413418,,960447,,,
Author,53212332704562095,,,,1528444584420255452,,,,
HasTopic,,,,1542503655912836432,,5172773,,,
Includes,,,15133734353741126,1236488263236846551,,,,,
HasTopic,,,,1418964101356549450,,5379008,,,
HasOrg,,,,,243639114384933459,49210,,,
Includes,,,1615340315424362057,1349163925322230363,,,,,
Author,1231104560430486259,,,628594112742080315,,,,,
Author,519616833221551192,,,1549795494428805482,,,,,
HasTopic,,,,925125111350313347,,2329,,,
HasOrg,,,,,16578223365718410,1061104,,,
Author,1076280821052341734,,,,1528444584420255452,,,,
Includes,,,1372844135435303981,1461538230131928533,,,,,
Author,1108524140230312224,,,,1528444584420255452,,,,
HasTopic,,,,1513662032452523252,,889,,,
Author,1019331616287447632,,,638154613601172035,,,,,
HasTopic,,,,347521182651710429,,18206654,,,
Author,1551385825152356047,,,,1528444584420255452,,,,
HasTopic,,,,730659056743125659,,4189256,,,
Author,963334911650035559,,,,1528444584420255452,,,,
Author,526478750852350812,,,,1528444584420255452,,,,
Author,951124608122453378,,,,1528444584420255452,,,,
Author,784162658061383532,,,,1528444584420255452,,,,
Sale,143551912202319822,1007165320783595537,,,,22676,8/20/2018,,
Author,908652309234424344,,,,1528444584420255452,,,,
Author,1346506372219330703,,,,1528444584420255452,,,,
Author,1409614561423450144,,,,1528444584420255452,,,,
HasTopic,,,869745302967338810,,,11299,,,
Author,1143043350698211275,,,,1528444584420255452,,,,
Includes,,,353365307219544531,403455645193718573,,,,,
HasTopic,,,,1232096328584151520,,1403016,,,
Sale,1505582564714134420,227423464322122443,,,,153417,8/27/2018,,
Author,774522150424116260,,,,1528444584420255452,,,,
HasTopic,,,,238932565455247141,,1394100,,,
HasTopic,,,,1554180502876272364,,546808,,,
Sale,769450341148104850,287624593141111970,,,,,10/4/2018,,
Author,1553999852361186012,,,,1528444584420255452,,,,
Author,278080213213156208,,,,1528444584420255452,,,,
Author,1553508208046912644,,,,1528444584420255452,,,,
HasOrg,,,,,1528444584420255452,13531686,,,
HasTopic,,,,,457124922397034680,1416137,,,
Author,284405379592161575,,,,102583151124020340,,,,
HasTopic,,,,1041125037652815402,,728,,,
HasTopic,,,,,151719636113613051,265799,,,
Sale,462142741230239414,731533554265630762,,,,1361086,10/15/2018,,
Author,1557290810151424412,,,,1528444584420255452,,,,
Author,1522252154055568233,,,,1528444584420255452,,,,
Author,357912640233311596,,,62061704632661942,,,,,
HasTopic,,,,448683847302433140,,117364,,,
Sale,721772321245821107,1372608431647047132,,,,7391,8/7/2018,,
HasTopic,,,,406127854440399617,,608107,,,
Author,591813231961301562,,,,738337532550620427,,,,
HasTopic,,,,325305253864714426,,557887,,,
Author,467657403226374753,,,1442371681205832163,,,,,
Author,278311580266451716,,,,1528444584420255452,,,,
HasTopic,,,,244561133952791301,,11574,,,
Author,751216131110313439,,,1296007977945217834,,,,,
Author,1147614295260452543,,,121190926617477810,,,,,
HasTopic,,,,568728520845612385,,6146206,,,
Author,625343228153091923,,,,1528444584420255452,,,,
Author,1321152409845514430,,,985234113486355503,,,,,
Author,42111024641544511,,,,1528444584420255452,,,,
HasTopic,,,,1434212113108119021,,288514,,,
HasOrg,,,,,1528444584420255452,238101,,,
HasOrg,,,,,1528444584420255452,457281,,,
HasTopic,,,,1626157426540364134,,191529,,,
HasTopic,,,,1520733392172930630,,79599,,,
HasOrg,,,,,1528444584420255452,1035745,,,
Includes,,,15133734353741126,494323433431060156,,,,,
Author,1226561631996305290,,,,1528444584420255452,,,,
HasOrg,,,,,220355959301206437,13652966,,,
HasTopic,,,,1456601522780723424,,788500,,,
Author,1317101525806353959,,,1553195518063613211,,,,,
Author,373144061131337532,,,,1528444584420255452,,,,
Author,633133200511467891,,,,1419109241450455650,,,,
Author,1471955652544262215,,,,934114576516125004,,,,
HasTopic,,,,62061704632661942,,563074,,,
HasTopic,,,,1116103883511239215,,28087935,,,
Author,724567357644788210,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,1143471537221282255,,,,,
Author,1074344021120739393,,,,1528444584420255452,,,,
Sale,1534335229763540709,386081600324641005,,,,234646,10/16/2018,,
Sale,644692048321536277,252539597020080415,,,,,10/10/2018,,
Author,1415142755483473201,,,,1528444584420255452,,,,
HasTopic,,,,160390153812041320,,753375,,,
HasOrg,,,,,1528444584420255452,192775,,,
Sale,1455242635150365642,1122729213521347334,,,,2562511,8/21/2018,,
Author,1033243960432527413,,,,1528444584420255452,,,,
Author,362593113327432517,,,,1528444584420255452,,,,
Author,1554419247315552363,,,341765672444237252,,,,,
Includes,,,1314315120197156050,516121980171157084,,,,,
Author,745760134838373401,,,413762536219484940,,,,,
HasTopic,,,,693984657529959452,,128758,,,
HasTopic,,,,1315423457105449625,,191290,,,
Author,719045554152924531,,,,1528444584420255452,,,,
Author,531567336513164506,,,121746853450443343,,,,,
Author,1184330371901543025,,,,1528444584420255452,,,,
Author,1028332334011524436,,,,738337532550620427,,,,
Author,265875342520288006,,,,1528444584420255452,,,,
Author,143050896148745852,,,,1528444584420255452,,,,
HasTopic,,,,1156056093752318142,,5281233,,,
Author,208610214075733570,,,,1528444584420255452,,,,
Sale,785375125835990480,1111352751459624522,,,,551800,10/5/2018,,
Author,1397312242064880425,,,,1528444584420255452,,,,
Author,993177117543170537,,,620740904074601230,,,,,
Author,304155551359731311,,,,1528444584420255452,,,,
Includes,,,1372844135435303981,1123343383425465415,,,,,
Sale,491316606894400431,623223679788237569,,,,177,10/6/2018,,
HasOrg,,,,,738337532550620427,31519,,,
Includes,,,1372844135435303981,1559711692235533410,,,,,
Author,1644025791442903605,,,,1528444584420255452,,,,
Author,1541484362365331787,,,,1528444584420255452,,,,
HasTopic,,,,46235555273012001,,83460,,,
HasTopic,,,,1611943845151076252,,18426,,,
HasTopic,,,,1593374824636153256,,45552,,,
HasTopic,,,,53463824749985295,,67960,,,
Author,532068089832348096,,,,1528444584420255452,,,,
Author,968096543992266504,,,,1528444584420255452,,,,
Sale,498211432084226072,316860941604844590,,,,588251,8/13/2018,,
Author,833347818947393117,,,,445341351326743491,,,,
Author,1215854842331503102,,,763304205533436402,,,,,
Sale,203117882613978109,625562252461554661,,,,,10/4/2018,,
HasOrg,,,,,1568451351280245710,1446181,,,
Author,1614491223484211171,,,,1528444584420255452,,,,
Author,1465502408172550012,,,138314001280443307,,,,,
HasTopic,,,,404442569920413418,,16146995,,,
Author,1003209323552012102,,,,1528444584420255452,,,,
Author,250022946440107101,,,51989271785752567,,,,,
Author,273765337339548130,,,,1528444584420255452,,,,
Author,1490163412026002546,,,357501050343170715,,,,,
Sale,1472154222902711100,1128501731262832684,,,,185785,09/28/2018,,
Author,1358261575916104511,,,,1528444584420255452,,,,
HasTopic,,,,765655097163015572,,1220097,,,
Author,613107453132246665,,,,1528444584420255452,,,,
Sale,1589414014541484669,1393282155659351401,,,,89,10/11/2018,,
Author,121315240224031412,,,,1528444584420255452,,,,
HasTopic,,,,977752049586180078,,1229,,,
Author,750334911772489551,,,,1528444584420255452,,,,
Author,1659207219856660441,,,,1528444584420255452,,,,
Sale,1445596372526482314,800497559380247335,,,,45364,8/7/2018,,
Sale,311591053390699022,315905627475135702,,,,551800,8/21/2018,,
HasTopic,,,,,1262680045724451909,177243,,,
HasTopic,,,,745431064321866061,,285547,,,
Author,902120215583833229,,,,1652811055020272471,,,,
Author,464545127424344341,,,,1528444584420255452,,,,
Author,155484114289457519,,,,1528444584420255452,,,,
HasTopic,,,,64748425065395195,,147,,,
Author,358922003619459405,,,1268992263836158411,,,,,
HasTopic,,,,1329428615875523314,,774228,,,
Author,1385648396384427459,,,,945272392604235968,,,,
HasTopic,,,,1553547443642141359,,206115,,,
Includes,,,15133734353741126,699609232068043240,,,,,
HasTopic,,,,766554456410145534,,717,,,
Author,1272640001605236351,,,723661593420771606,,,,,
HasOrg,,,,,331512399306794233,304878,,,
Author,611190000412752676,,,984490474353513911,,,,,
HasTopic,,,,1208371259823544324,,577,,,
Author,119469535024432234,,,,1528444584420255452,,,,
Author,337982416025635242,,,,1528444584420255452,,,,
Includes,,,1314315120197156050,889443716414281660,,,,,
HasTopic,,,,,1433303251800176474,14528,,,
Author,1193374501442352112,,,,1528444584420255452,,,,
Sale,34661795552244724,1187230235528093742,,,,11260888,8/4/2018,,
HasTopic,,,,256256064253753100,,11260,,,
Author,508555327698850653,,,,1528444584420255452,,,,
Sale,163217059261145073,1035324971230384065,,,,1415430,8/5/2018,,
Author,106453325368963535,,,,1528444584420255452,,,,
Author,1032440461507246023,,,,1528444584420255452,,,,
Author,843715274888662258,,,1252217722475213096,,,,,
HasTopic,,,,1083645618205541900,,7881229,,,
HasTopic,,,,778164812544303241,,788790,,,
Includes,,,1615340315424362057,620740904074601230,,,,,
HasTopic,,,,611331861381441083,,1005390,,,
Includes,,,353365307219544531,1272517881535811190,,,,,
Author,1573295331635411262,,,,1528444584420255452,,,,
Sale,1015114755059250133,1118916533144477042,,,,,8/4/2018,,
HasTopic,,,,1513662032452523252,,44311,,,
HasTopic,,,,996513151205282246,,12136,,,
HasTopic,,,,1260283687501309027,,3911286,,,
HasTopic,,,,,934114576516125004,180507,,,
Author,1212609264825484734,,,,1528444584420255452,,,,
Author,1327912130212843723,,,,1528444584420255452,,,,
Author,125790093439373248,,,,1528444584420255452,,,,
Author,991241342329222535,,,,1528444584420255452,,,,
HasTopic,,,,753429217423368304,,164359,,,
HasTopic,,,,1104166075329829233,,43533,,,
HasTopic,,,,871974135435406613,,1286627,,,
Author,554434561817201776,,,473295424436114513,,,,,
Author,1443434356636157084,,,,1535560814470027553,,,,
HasTopic,,,,423525099221560220,,2125610,,,
HasOrg,,,,,1528444584420255452,369839,,,
HasTopic,,,,27493101508054793,,6465,,,
Author,431131830165025206,,,,738337532550620427,,,,
Sale,1327582001480493519,904264102699034452,,,,,8/25/2018,,
HasTopic,,,,252016124556030370,,632803,,,
Sale,1456601201342153081,1064651547241225475,,,,2119531,8/1/2018,,
Author,140022259054824150,,,,1528444584420255452,,,,
HasTopic,,,,99110039744015233,,1509,,,
Sale,1451251084135023447,943595598765995426,,,,182832,8/15/2018,,
Author,484742504504245949,,,,1528444584420255452,,,,
Author,1210490345643754248,,,,1528444584420255452,,,,
Sale,1449620283956802456,464052233161378219,,,,96,8/4/2018,,
Author,295501750900295213,,,568728520845612385,,,,,
HasTopic,,,,1223201630061611590,,1551705,,,
HasTopic,,,,1426819016016227145,,3779582,,,
Includes,,,1615340315424362057,1550423530814925073,,,,,
Author,951332663063173670,,,,1528444584420255452,,,,
HasTopic,,,,728485874800505644,,217102,,,
HasTopic,,,,648532001209826135,,3460334,,,
Includes,,,1372844135435303981,962061002239556018,,,,,
HasOrg,,,,,1528444584420255452,1861687,,,
Includes,,,353365307219544531,1561043401421021681,,,,,
Author,1452843318593626563,,,,1528444584420255452,,,,
Author,1249824052996553462,,,,1528444584420255452,,,,
HasTopic,,,,,527455329234207462,1138580,,,
Author,138075064763135523,,,,1528444584420255452,,,,
Sale,1082414266435224199,959210565509943175,,,,454839,8/25/2018,,
Author,436053288830924167,,,,1528444584420255452,,,,
HasTopic,,,,,1433303251800176474,5405633,,,
Author,733162102248046708,,,,639593259501530220,,,,
HasTopic,,,,117356095095533129,,9820,,,
HasTopic,,,,241338740074477160,,25332,,,
Includes,,,1615340315424362057,1611087236414832091,,,,,
Author,1575520257061225702,,,,1528444584420255452,,,,
Includes,,,1427292001647224242,1244090224452476181,,,,,
Author,510846824003640062,,,,1528444584420255452,,,,
HasTopic,,,,41597305944756432,,6046225,,,
Sale,463638962548555964,527442606241156542,,,,,8/7/2018,,
Sale,1392323298552134224,1657162081942352001,,,,,7/28/2018,,
Author,161015197220043031,,,,1528444584420255452,,,,
Author,144993480696655819,,,818114433937955570,,,,,
Author,769032485488246794,,,,1528444584420255452,,,,
Author,1415754631213395701,,,,1528444584420255452,,,,
HasTopic,,,,1061371150340194739,,14083,,,
HasTopic,,,,234716029143732462,,4033562,,,
HasTopic,,,,308055371548158820,,708245,,,
Author,1204357533492648081,,,,1528444584420255452,,,,
Author,913903537224595633,,,,16578223365718410,,,,
HasTopic,,,,,1120075482544780713,3303945,,,
Includes,,,1615340315424362057,46235555273012001,,,,,
Author,1447498531318553564,,,,1528444584420255452,,,,
Includes,,,1372844135435303981,1565841235122491951,,,,,
Author,547318242621319502,,,,1528444584420255452,,,,
Author,1416103233057317690,,,404442569920413418,,,,,
Author,42296174526190073,,,,1528444584420255452,,,,
Sale,18472257231901535,294641362213446584,,,,2119531,10/9/2018,,
Author,854112011535044340,,,1343197450084347135,,,,,
Author,1120614143450516294,,,,1528444584420255452,,,,
Includes,,,1314315120197156050,1652151414463306181,,,,,
HasTopic,,,,306124317502525965,,5260607,,,
Author,523214305334237149,,,,1528444584420255452,,,,
Author,545916241641223267,,,,1528444584420255452,,,,
HasTopic,,,,1042722514115814455,,11299,,,
Author,706336192545538528,,,,1528444584420255452,,,,
Author,360762003565160111,,,1054211253526041632,,,,,
Includes,,,1615340315424362057,1435397124171518550,,,,,
HasTopic,,,,1162399523238181435,,380075,,,
HasTopic,,,,502123933634433153,,1551705,,,
Includes,,,1372844135435303981,573466741354512613,,,,,
Author,215389348334756232,,,534824947453705510,,,,,
HasTopic,,,,315002905127812354,,60,,,
Sale,1013936583693784754,375931963372505165,,,,41323,8/28/2018,,
HasOrg,,,,,1528444584420255452,1138384,,,
Author,884152706365065421,,,826348434344826431,,,,,
HasTopic,,,,1651365355351122204,,44311,,,
Author,1413701465589495869,,,,1528444584420255452,,,,
Author,284415590241563375,,,,1528444584420255452,,,,
Author,403952754576096111,,,,1528444584420255452,,,,
Author,1191757563030125341,,,,1528444584420255452,,,,
Author,498580390484294335,,,1238024348774527103,,,,,
HasTopic,,,,945718341307680773,,93190,,,
HasTopic,,,,382324645714581268,,138621,,,
Sale,1236114216463236463,264573843811582249,,,,,10/4/2018,,
Author,741912362189076490,,,,1528444584420255452,,,,
HasTopic,,,,1095952532999365262,,11260,,,
Author,1086461140392321458,,,1066484955466327747,,,,,
Sale,574211128897640457,531018232811210963,,,,83437,8/7/2018,,
HasTopic,,,,121742565510798756,,477158,,,
HasTopic,,,,1159204586312001896,,726634,,,
HasTopic,,,,1442371681205832163,,201816,,,
HasTopic,,,,862878235880935065,,478798,,,
Author,1065292524427940894,,,180103030351944365,,,,,
Author,1107485964803941887,,,,1528444584420255452,,,,
Author,1182313820778525043,,,,1528444584420255452,,,,
HasOrg,,,,,738337532550620427,1678753,,,
HasTopic,,,,325305253864714426,,211669,,,
Author,128004472231518264,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,357501050343170715,,,,,
Author,10663654582915243,,,,1528444584420255452,,,,
Author,1207632071108370228,,,,1528444584420255452,,,,
HasTopic,,,,1252426421611436002,,1183652,,,
Includes,,,1314315120197156050,927204842241964419,,,,,
Author,752045158420453122,,,,445341351326743491,,,,
HasTopic,,,,1611087236414832091,,21178627,,,
Author,87302298715245470,,,,1528444584420255452,,,,
Author,363752131511790882,,,,1528444584420255452,,,,
Author,1082073201864929340,,,,1528444584420255452,,,,
HasTopic,,,,640546588512142121,,7441702,,,
HasOrg,,,,,445341351326743491,49117,,,
HasOrg,,,,,1528444584420255452,3847505,,,
Author,834502483862134064,,,1042062734365403325,,,,,
Author,1053411444014365120,,,866370644288766128,,,,,
HasOrg,,,,,738337532550620427,734764,,,
Author,202011544901421215,,,,1528444584420255452,,,,
Author,1143816910861251533,,,,1528444584420255452,,,,
Author,500435065972579435,,,,1528444584420255452,,,,
HasTopic,,,,753429217423368304,,2221906,,,
HasTopic,,,,728485874800505644,,625303,,,
HasTopic,,,,1625530158219514014,,940219,,,
HasTopic,,,,1536023498104931894,,2134,,,
HasTopic,,,,705405857607435952,,188507,,,
Author,915260241302481783,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,512478716570932792,,,,,
HasTopic,,,,138314001280443307,,220869,,,
Author,845558253327327238,,,,1568451351280245710,,,,
Author,1196899254590251661,,,,1528444584420255452,,,,
Author,1343513834026780885,,,,1528444584420255452,,,,
Author,1611064304116844173,,,,1528444584420255452,,,,
Includes,,,1314315120197156050,765655097163015572,,,,,
Sale,56211384151594280,1492026863351255215,,,,100,10/15/2018,,
Includes,,,1372844135435303981,1042062734365403325,,,,,
Author,416545289007614124,,,,1528444584420255452,,,,
HasTopic,,,,520555199314962065,,34379,,,
Sale,612335555182501220,1121553873752243163,,,,,8/9/2018,,
HasTopic,,,,1659051183723962222,,3918,,,
HasTopic,,,,473295424436114513,,931092,,,
HasTopic,,,,1113064537324155881,,11252083,,,
Author,744302194461357525,,,,1528444584420255452,,,,
HasTopic,,,,,1419109241450455650,554950,,,
Sale,1421631434340234949,852291102041500484,,,,75,10/14/2018,,
Includes,,,1615340315424362057,561311862347415140,,,,,
HasTopic,,,,370628820089234353,,1333024,,,
Author,1177557534915312681,,,,1528444584420255452,,,,
HasTopic,,,,561484563513802976,,17065864,,,
Author,439655502442174164,,,,1528444584420255452,,,,
HasTopic,,,,1520733392172930630,,172668,,,
Author,1624523081224612353,,,,1528444584420255452,,,,
Author,854514178535481865,,,,1528444584420255452,,,,
Includes,,,188043543797416114,871974135435406613,,,,,
HasTopic,,,,1337022004650628593,,11574,,,
Sale,116061310047923458,297744282572195589,,,,,10/4/2018,,
Author,1242816503184065249,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,396231602656237319,,,,,
Includes,,,353365307219544531,14936361122221501,,,,,
Author,7060513055863095,,,516121980171157084,,,,,
Sale,1442191382662959242,295266344363246537,,,,,10/14/2018,,
HasTopic,,,,1652891284954101465,,3569922,,,
HasTopic,,,,945718341307680773,,1333024,,,
HasTopic,,,,878340425580412345,,5104849,,,
HasTopic,,,,391844234548302931,,7447677,,,
Author,604050603471739506,,,,1528444584420255452,,,,
Sale,181315117596301106,390613853212764571,,,,1747582,10/8/2018,,
HasTopic,,,,1134263029332006928,,17065864,,,
Author,1526423444975373222,,,,1528444584420255452,,,,
Sale,906494684774736325,436316591026868823,,,,13266,8/23/2018,,
Includes,,,1314315120197156050,1337022004650628593,,,,,
Author,44902774660392415,,,,1528444584420255452,,,,
HasTopic,,,,790822159061649908,,33959,,,
HasTopic,,,,765655097163015572,,2167348,,,
Author,781251514462142932,,,,1528444584420255452,,,,
HasTopic,,,555784630220125214,,,2329,,,
Author,1398638423935812351,,,127209142578062432,,,,,
Author,938235578155961426,,,796454306468249025,,,,,
Author,1321096645170114340,,,,1652811055020272471,,,,
Author,902489904218516090,,,,1528444584420255452,,,,
HasTopic,,,,1123343383425465415,,7722,,,
HasTopic,,,,293309438174125531,,79842,,,
HasTopic,,,,1154939210267009453,,31924,,,
Sale,812276643205554945,792462253280109260,,,,,8/3/2018,,
Author,461955718358716825,,,,1528444584420255452,,,,
Sale,1014490324528066521,1354120322855801212,,,,318452,10/11/2018,,
Author,945240174138471945,,,,1528444584420255452,,,,
Author,14742261213113180,,,,1528444584420255452,,,,
HasTopic,,,,626566592460794632,,703534,,,
HasTopic,,,,1329428615875523314,,166142,,,
Sale,1477223501325277091,1426478700420214636,,,,657008,10/3/2018,,
HasOrg,,,,,1528444584420255452,503415,,,
Includes,,,15133734353741126,122534194312912464,,,,,
Author,28556604588139030,,,526145631852226191,,,,,
HasTopic,,,,1134903841502825140,,35120,,,
Sale,1492211453562056104,92456339745591443,,,,,10/5/2018,,
Author,1087303353462968522,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,1019763081880842517,,,,,
Author,1483238126423438402,,,,1528444584420255452,,,,
Author,547369664164060958,,,419126139541159540,,,,,
Includes,,,1615340315424362057,394352063214255261,,,,,
Author,1522428840017451422,,,,1528444584420255452,,,,
Includes,,,1615340315424362057,1209097751343891638,,,,,
Includes,,,1615340315424362057,171255391362447433,,,,,
Author,1393260488571316553,,,,1528444584420255452,,,,
Author,515162311292343073,,,689124311527089394,,,,,
Includes,,,1040437236245414809,555652078535638052,,,,,
HasTopic,,,,,882398257230700413,5862903,,,
Includes,,,1615340315424362057,1189274213531032121,,,,,
HasTopic,,,,,1332603359109218366,1432358,,,
Author,86451390116110750,,,,1528444584420255452,,,,
HasTopic,,,,841260605724155399,,667205,,,
Author,1614022132465316049,,,608358044311490418,,,,,
Includes,,,555784630220125214,1327731223535307312,,,,,
HasTopic,,,,482842235422972500,,455155,,,
Includes,,,353365307219544531,1254461609351305926,,,,,
Author,802248036314116834,,,308055371548158820,,,,,
Author,1393127254660405755,,,,1528444584420255452,,,,
HasTopic,,,,544131882459417380,,160409,,,
HasTopic,,,,,426261506651450656,3303945,,,
HasOrg,,,,,1332603359109218366,49210,,,
HasTopic,,,,125102025516337149,,213346,,,
HasTopic,,,,,1433303251800176474,467,,,
Sale,1168074743156166349,1323343011325208270,,,,830,10/8/2018,,
Sale,369873112627888359,1426815253550974986,,,,,10/2/2018,,
Author,1039414613420608837,,,294414635272034239,,,,,
Sale,886105102522101244,126273906342260012,,,,1747582,10/8/2018,,
Author,558184520105908063,,,,1528444584420255452,,,,
HasOrg,,,,,738337532550620427,238101,,,
Author,872983180464165563,,,,1528444584420255452,,,,
Author,13641263318527609,,,,1528444584420255452,,,,
Author,440795738071670775,,,,1528444584420255452,,,,
Author,1020461605272364794,,,,1528444584420255452,,,,
Author,141985214644450877,,,,1528444584420255452,,,,
Sale,160385573219130109,813335633243577473,,,,137800,8/24/2018,,
Author,323509183353105310,,,,1528444584420255452,,,,
Author,1510150944581356564,,,,1528444584420255452,,,,
Author,800309432746110149,,,,1528444584420255452,,,,
HasOrg,,,,,945272392604235968,49088,,,
Includes,,,1615340315424362057,1041125037652815402,,,,,
HasTopic,,,,1129314905566251245,,14524937,,,
Author,738305240223102453,,,,1419109241450455650,,,,
HasTopic,,,,798479974006231661,,164359,,,
Author,395324364594290687,,,,426261506651450656,,,,
Author,721729739856658900,,,1061371150340194739,,,,,
HasTopic,,,,427455261607481664,,5254599,,,
Author,831231530992703217,,,233663355940135248,,,,,
Author,62840067523451360,,,,1528444584420255452,,,,
Includes,,,442231451428861295,370736162530403805,,,,,
Author,795103121496839790,,,427455261607481664,,,,,
Author,643018457102811526,,,626566592460794632,,,,,
HasTopic,,,,1035442690652512260,,29485,,,
Author,1162131542356630362,,,,1528444584420255452,,,,
Includes,,,1314315120197156050,1356402164523204809,,,,,
HasTopic,,,,1343197450084347135,,93420,,,
Includes,,,1372844135435303981,1626157426540364134,,,,,
Includes,,,1314315120197156050,1324113140944623968,,,,,
HasOrg,,,,,1528444584420255452,160302,,,
HasOrg,,,,,1528444584420255452,3214459,,,
Author,133273215554556583,,,,1652811055020272471,,,,
Author,1573328171420435518,,,,1528444584420255452,,,,
Author,1071014550738073841,,,,1528444584420255452,,,,
HasTopic,,,,875263838332451444,,255215,,,
Includes,,,15133734353741126,753429217423368304,,,,,
HasTopic,,,,308055371548158820,,22183,,,
HasTopic,,,,568728520845612385,,7169,,,
Author,1386598662433545212,,,,1528444584420255452,,,,
Sale,546342137912246150,342414953176251410,,,,12252328,8/6/2018,,
HasTopic,,,,1443443956292615340,,728,,,
Includes,,,353365307219544531,1483555911382243843,,,,,
HasTopic,,,,512344947252365121,,7188,,,
HasTopic,,,,1459606292464112362,,788790,,,
Sale,222952526018210473,632853651234444945,,,,41323,10/4/2018,,
Author,1138336635953553738,,,,1528444584420255452,,,,
Author,195510561560583028,,,,1528444584420255452,,,,
Author,1154050452413845070,,,,639593259501530220,,,,
Author,1321324654453732616,,,,1528444584420255452,,,,
Author,631532168621019331,,,,1528444584420255452,,,,
Sale,1028319107248632964,1345335560532334453,,,,170579,10/13/2018,,
HasTopic,,,,555018052208253645,,487623,,,
HasTopic,,,,1354534601491847599,,60,,,
Includes,,,1372844135435303981,1238024348774527103,,,,,
HasTopic,,,,,639593259501530220,3303945,,,
HasTopic,,,,391844234548302931,,11635,,,
HasTopic,,,,484427113074143909,,43812,,,
HasTopic,,,,1156056093752318142,,2979,,,
Author,1377316096151844330,,,1162399523238181435,,,,,
Author,1544530133311954135,,,,1528444584420255452,,,,
HasOrg,,,,,1528444584420255452,4614,,,
Author,1217556383793646605,,,1203511140561217204,,,,,
Includes,,,1202482536733844323,1303296302010721511,,,,,
Sale,113461587351200309,374039271425661500,,,,7304244,8/1/2018,,
Author,1251821367163110505,,,,1528444584420255452,,,,
Author,555090126035464128,,,840544432345272020,,,,,
Includes,,,1615340315424362057,561484563513802976,,,,,
Author,741330284413991265,,,,1528444584420255452,,,,
HasTopic,,,,1260283687501309027,,134130,,,
Sale,1335268924511419072,796164204635831319,,,,7863,10/8/2018,,
Author,146963395892285499,,,,1528444584420255452,,,,
HasTopic,,,,1258260256554803058,,5687,,,
Author,371359532271370016,,,,1528444584420255452,,,,
HasTopic,,,565733832133342431,,,420,,,
HasTopic,,,,685050596508383841,,1885597,,,
Includes,,,1615340315424362057,279345544354654449,,,,,
Sale,1108954081415114552,924966338606494424,,,,16232642,8/13/2018,,
Author,1514102499065388816,,,,1528444584420255452,,,,
Includes,,,15133734353741126,192056607365386505,,,,,
Author,991521819530843416,,,307770800960854571,,,,,
Includes,,,1040437236245414809,121746853450443343,,,,,
HasTopic,,,,102123752524110375,,7188,,,
Author,400616954252030359,,,,1528444584420255452,,,,
Author,702593213430240831,,,,1528444584420255452,,,,
Author,1530989175614605852,,,,945272392604235968,,,,
HasOrg,,,,,738337532550620427,736674,,,
Author,786600220243145200,,,975324646155635080,,,,,
HasTopic,,,,,457124922397034680,12718609,,,
Author,940255699873094340,,,350148261526143808,,,,,
HasTopic,,,,427455261607481664,,1971,,,
HasTopic,,,,527407626398459111,,33829,,,
Author,113465332517104740,,,,457124922397034680,,,,
Author,1153840662652620366,,,,1528444584420255452,,,,
Author,840980236601572106,,,,1528444584420255452,,,,
Author,565444948215363830,,,,1528444584420255452,,,,
Sale,702023695758756442,785258421259969159,,,,,10/8/2018,,
Author,1334232645279872612,,,,1528444584420255452,,,,
Author,844116159567140190,,,,1528444584420255452,,,,
HasTopic,,,,127209142578062432,,650867,,,
HasOrg,,,,,1120075482544780713,2030894,,,
HasOrg,,,,,1419109241450455650,130965,,,
Author,528125529030475111,,,,934114576516125004,,,,
Author,931184636173194782,,,765655097163015572,,,,,
Author,445258941148850140,,,,1528444584420255452,,,,
Author,1151335844838381670,,,1314132357153150146,,,,,
HasTopic,,,,279345544354654449,,845069,,,
Includes,,,1615340315424362057,569606510354970263,,,,,
HasOrg,,,,,639593259501530220,864855,,,
Sale,228024664522999582,530418721562036010,,,,,8/21/2018,,
HasTopic,,,,1604758653532874,,1544187,,,
Includes,,,254347350613723281,555018052208253645,,,,,
HasTopic,,,,1055033486001603535,,164573,,,
HasTopic,,,,907543892742533420,,190,,,
HasOrg,,,,,738337532550620427,180865,,,
